#          ptj1        central        num_err    min (scale)        num_err    max (scale)        num_err
            145   0.0049377658  4.2087536e-05   0.0046251372  3.8260012e-05   0.0052597319  5.7047429e-05
            150   0.0049134367  4.1917772e-05   0.0046013621   3.813968e-05   0.0052351987  5.8138282e-05
            155   0.0048989719  4.1966008e-05   0.0045740136  3.7820215e-05   0.0052209977   5.573661e-05
            160   0.0048065377  4.1818531e-05   0.0044935905  3.8194898e-05   0.0051046464  5.4769737e-05
            165   0.0047514972  4.1607127e-05   0.0044509961  3.7973941e-05   0.0049982995  5.4089732e-05
            170   0.0046806128   4.073389e-05   0.0043705694  3.7222763e-05   0.0049604071  5.2164828e-05
            175   0.0046176683  4.0788425e-05   0.0043105489  3.7284941e-05   0.0049116631  5.2009673e-05
            180   0.0045671592  4.0485434e-05    0.004249918  3.6736278e-05   0.0048970412  5.1064082e-05
            185   0.0044319488  3.9491529e-05   0.0041265195  3.6198312e-05   0.0047286722  4.9719868e-05
            190   0.0043007801  3.9237757e-05   0.0039950515  3.5599281e-05   0.0045701489  4.9068777e-05
            195   0.0042197137  3.8406374e-05   0.0039323659  3.4794596e-05   0.0044980424  4.8374281e-05
            200   0.0040702917  3.8132726e-05     0.00381771  3.4896398e-05    0.004296846  4.7442607e-05
            205   0.0040339124  3.7420798e-05   0.0037408284  3.3655355e-05   0.0043283093  4.7174974e-05
            210   0.0039363661  3.7164576e-05   0.0036550626   3.358434e-05   0.0041924501  4.6375636e-05
            215   0.0038103064  3.6355893e-05   0.0035430201  3.3061671e-05   0.0040722268  4.5297242e-05
            220   0.0036180777  3.5706561e-05   0.0033655311  3.2478782e-05   0.0038477195  4.4558848e-05
            225   0.0034943485  3.5049172e-05   0.0032532072  3.2044302e-05   0.0037176279  4.3518797e-05
            230   0.0034457949  3.4791765e-05   0.0031761624  3.1346233e-05   0.0037095983  4.3430056e-05
            235   0.0032368383  3.3787164e-05   0.0029988887  3.0605461e-05   0.0034680462  4.2130573e-05
            240   0.0031600839  3.3101021e-05   0.0029287554  3.0198129e-05   0.0033756021   4.121479e-05
            245   0.0029865105  3.2739919e-05   0.0027698224  2.9931113e-05   0.0031914942  4.0264306e-05
            250   0.0029153865  3.2060609e-05   0.0026937132  2.8982459e-05   0.0031237356  3.9567688e-05
            255   0.0027859196  3.1161622e-05   0.0025677048  2.7969418e-05   0.0029905915  3.8803548e-05
            260   0.0026246891  3.0452251e-05   0.0024326135  2.7507102e-05    0.002785688   3.792282e-05
            265   0.0025864271  2.9764184e-05   0.0023912635  2.6828505e-05   0.0027735676   3.701257e-05
            270   0.0024749416  2.9149287e-05   0.0022865404  2.6244458e-05   0.0026597592  3.6105904e-05
            275   0.0023330817  2.8282346e-05   0.0021551917  2.5432838e-05   0.0025028132  3.5291909e-05
            280   0.0022256763  2.8229524e-05   0.0020626058  2.5433782e-05   0.0023691006  3.5083532e-05
            285    0.002122508  2.7626206e-05   0.0019611369  2.5024249e-05   0.0022622273  3.3748397e-05
            290   0.0020768444  2.6764051e-05   0.0019178431  2.4228658e-05   0.0022231736  3.3097091e-05
            295   0.0019171168  2.5823813e-05   0.0017699331  2.3239036e-05   0.0020500826   3.206429e-05
            300   0.0018726603  2.5624518e-05    0.001725058  2.3019515e-05    0.002006698  3.1421559e-05
            305   0.0017727762  2.4661841e-05   0.0016366109    2.20025e-05   0.0018992438   3.098247e-05
            310    0.001686081  2.4295941e-05   0.0015419541  2.1753195e-05   0.0018252335  2.9931657e-05
            315   0.0016181418  2.3694203e-05   0.0014925523  2.1267737e-05   0.0017315082  2.9482409e-05
            320   0.0015478466  2.2746624e-05   0.0014114854  2.0131608e-05    0.001689045  2.8558211e-05
            325   0.0014672682  2.2674397e-05   0.0013474358  2.0622108e-05   0.0015709629  2.7587379e-05
            330   0.0014303277  2.2054839e-05   0.0013162717  1.9844997e-05   0.0015319268  2.7135426e-05
            335   0.0013785538   2.169111e-05   0.0012621474  1.9507661e-05   0.0014853966  2.6705134e-05
            340   0.0012614987  2.1093957e-05   0.0011692418  1.9074826e-05   0.0013359764  2.5890919e-05
            345    0.001258361  2.0816739e-05   0.0011607577  1.8758294e-05   0.0013551336  2.5695794e-05
            350   0.0011316017  1.9662346e-05   0.0010382609  1.7680118e-05   0.0012118828  2.4421652e-05
            355   0.0011076498  1.9417972e-05   0.0010075824  1.7324986e-05   0.0012041466   2.379943e-05
            360    0.001089718  1.9100502e-05   0.0009998457  1.7024079e-05   0.0011733838  2.3553239e-05
            365  0.00098799127  1.8558053e-05  0.00091166359  1.6534305e-05   0.0010497702  2.3025537e-05
            370  0.00096898239  1.8185953e-05  0.00088563561  1.6286309e-05   0.0010460712  2.2423514e-05
            375  0.00095898252  1.7920442e-05   0.0008737599  1.5841829e-05   0.0010468702  2.2225008e-05
            380   0.0008901895  1.7543812e-05  0.00081908602  1.5980588e-05  0.00094982753  2.1583442e-05
            385  0.00079863666  1.6386676e-05  0.00073037164  1.4564861e-05  0.00085762733  2.0471999e-05
            390  0.00081673211  1.6625448e-05  0.00074366527  1.4781598e-05  0.00088878176  2.0434771e-05
            395  0.00073731396  1.5915449e-05  0.00067855323  1.4170075e-05  0.00079213271  1.9541872e-05
            400   0.0007315519   1.552887e-05  0.00066474112  1.3779849e-05  0.00079835157   1.928371e-05
            405  0.00065161882   1.469272e-05  0.00058655601  1.2886307e-05  0.00072028707  1.8447829e-05
            410  0.00064013625  1.4723266e-05  0.00057664201  1.2937837e-05  0.00069597014  1.8339318e-05
            415  0.00062785303  1.4506625e-05   0.0005698488  1.2843989e-05  0.00068089519  1.7938603e-05
            420  0.00059906399  1.4144744e-05  0.00054435581  1.2467735e-05  0.00065022036  1.7533398e-05
            425  0.00054575467  1.3415264e-05  0.00049235519  1.1733572e-05  0.00060090964  1.6781285e-05
            430  0.00052007006  1.3370246e-05  0.00047071136   1.181942e-05   0.0005621077  1.6637031e-05
            435  0.00049198233  1.2954412e-05  0.00044682776  1.1365828e-05  0.00053128217  1.6046748e-05
            440  0.00048169976  1.2659771e-05  0.00043742742  1.1138672e-05  0.00052666612  1.5614234e-05
            445  0.00046630121  1.2663604e-05  0.00042544776  1.1261597e-05  0.00050196642  1.5648748e-05
            450  0.00043282525  1.2142333e-05  0.00039090537  1.0676651e-05  0.00047628109  1.4949384e-05
            455   0.0003923646  1.1517105e-05  0.00034946871  9.9499463e-06  0.00043612684  1.4471185e-05
            460  0.00037778229  1.1105881e-05  0.00033964109  9.7261509e-06  0.00041636906  1.3812841e-05
            465  0.00037581913  1.1373798e-05  0.00034235595  9.9202585e-06  0.00040503873  1.4203106e-05
            470   0.0003612068  1.0982248e-05  0.00032650669  9.5540989e-06  0.00039473748  1.3806287e-05
            475  0.00033568202   1.063249e-05  0.00030317316  9.3056815e-06  0.00036337373    1.31981e-05
            480  0.00032131638  1.0420479e-05  0.00029195254  9.1663781e-06  0.00034609924  1.3098628e-05
            485  0.00030798222  1.0082961e-05  0.00027466937  8.7459981e-06  0.00034274448  1.2618998e-05
            490  0.00029279717  9.8958442e-06  0.00026527607  8.7170169e-06  0.00031802715   1.216772e-05
            495  0.00027049027  9.5704881e-06  0.00024164878  8.3035354e-06  0.00030197839   1.187839e-05
            500  0.00027049027  9.5704881e-06  0.00024164878  8.3035354e-06  0.00030197839   1.187839e-05
