# ptHfine-aafid        central        num_err    min (scale)        num_err    max (scale)        num_err
# R3
            277  0.00033417013  2.3987163e-05  0.00025779226  1.8867742e-05  0.00042706251  3.1747725e-05
            278  0.00026281465  2.1862926e-05  0.00016390415   1.569499e-05  0.00034783604  2.9267414e-05
            279  0.00033052091  2.3929604e-05  3.9436561e-05  7.7918047e-06  0.00044952969  3.2529366e-05
            280  0.00031774275  2.4286222e-05  0.00026685865  1.9671886e-05   0.0003835803  3.1889477e-05
            281  0.00023882438  2.0552127e-05  0.00019943887  1.6377017e-05  0.00032673268  2.8693879e-05
            282  0.00033663139  2.3513279e-05  0.00027725152  1.9206963e-05  0.00039481084  2.9930652e-05
            283  0.00027788498  2.2143864e-05  0.00021057825  1.7306519e-05  0.00034494707  2.9047336e-05
            284  0.00022662219  2.1216352e-05  0.00012745662  1.4675789e-05  0.00031934682  2.9311395e-05
            285  0.00033100792  2.3706931e-05  0.00027982855  1.9616462e-05  0.00038753759  2.9918683e-05
            286  0.00023803931  2.1454283e-05  0.00017141729  1.6402367e-05  0.00031317646  2.9471561e-05
            287    0.000301741   2.250173e-05  0.00023308512  1.8091625e-05  0.00035469353  2.8472056e-05
            288   0.0002822248  2.2411223e-05  0.00022822488  1.8085074e-05  0.00034614734  2.9167078e-05
            289  0.00017505056  1.9154619e-05  3.1993931e-05  7.7171997e-06  0.00029761389  2.8984945e-05
            290  0.00025093912  2.1181844e-05  0.00017003962  1.5743504e-05  0.00031514631  2.8073957e-05
            291  0.00028132932  2.1471922e-05  0.00023147994  1.7564841e-05  0.00033578929  2.7186582e-05
            292  0.00033951685   2.433847e-05   0.0002823666  1.9978504e-05  0.00039539687  3.1341584e-05
            293   0.0002690799  2.2117145e-05  5.5337894e-05  9.6987913e-06  0.00034018936   2.788327e-05
            294  0.00029858796  2.2812327e-05  0.00026499768  1.9304558e-05    0.000343329  2.8525042e-05
            295  0.00018173254  1.9303287e-05  1.2277614e-05  5.4629418e-06  0.00026289451  2.6835506e-05
            296  0.00022921871  2.0247389e-05  0.00016264991  1.5421287e-05  0.00031088246  2.7416715e-05
            297  0.00014704799  1.7295618e-05  1.4455988e-06  2.2837202e-06   0.0002840488   2.793345e-05
            298  0.00029456565  2.3342684e-05  0.00024922018  1.9208025e-05  0.00034651566  2.9659763e-05
            299  0.00021660515  2.0131581e-05  0.00014277001  1.4905379e-05  0.00028401926  2.6911927e-05
            300  0.00024511869  2.0755363e-05  0.00016525518  1.5534586e-05   0.0003126916  2.7090459e-05
            301  0.00015866705  1.7476444e-05  9.2429134e-05  1.3277248e-05  0.00032447853  2.8928517e-05
            302  0.00018215087  1.9686274e-05   -3.26625e-07  4.5785385e-07  0.00027244183  2.7618795e-05
            303   0.0002068501  2.0910116e-05  0.00011323333  1.4270236e-05  0.00027587632  2.7908984e-05
            304  0.00022850139  2.0220715e-05  0.00016275849  1.5286794e-05  0.00029189043  2.6576967e-05
            305  0.00021498388  1.9343206e-05  0.00015748811  1.4869005e-05  0.00027802958  2.5479436e-05
            306  4.6966489e-05  8.4872557e-06  4.6966489e-05  8.4872557e-06  0.00023660089  2.5207316e-05
            307  0.00018017142   1.900309e-05  6.0531713e-05  1.0240495e-05  0.00024724477  2.6302584e-05
            308  0.00022754451  1.9400071e-05  8.2504417e-05   1.236905e-05  0.00024003154  2.3837264e-05
            309  0.00020938126  1.9869186e-05  0.00014172851  1.4831898e-05  0.00028682408  2.7144266e-05
            310  0.00017514588  1.9012535e-05  0.00012835996  1.4426879e-05  0.00023207704  2.6200481e-05
            311   0.0001739731  1.8119636e-05  8.2567649e-05  1.2571219e-05  0.00027686043  2.6096757e-05
            312   0.0002197228  2.0021572e-05  0.00017850739  1.5741106e-05   0.0002827472  2.6379835e-05
            313  0.00020603058  1.8870582e-05  3.0056782e-06  3.0979041e-06  0.00029518143   2.589852e-05
            314  0.00015523048  1.8455179e-05  7.0085497e-05  1.0678335e-05  0.00023970678  2.5484535e-05
            315  0.00020294627   1.915958e-05  1.0874282e-05  4.8778603e-06  0.00028313034  2.5561952e-05
            316   0.0002340583  2.0062459e-05  0.00014995575  1.4743485e-05  0.00029609508  2.5761942e-05
            317  0.00018956619  1.8726132e-05  1.1542171e-06  2.1722244e-06  0.00025998624  2.5764663e-05
            318  0.00024782589  2.1490313e-05   0.0001961615  1.7210122e-05   0.0003118569  2.7916084e-05
            319  0.00013778356  1.7581248e-05 -4.7031938e-07  7.7463383e-07  0.00020683847  2.4182308e-05
            320  0.00017324164  1.9659401e-05  4.6977886e-05  9.6500066e-06  0.00025394879  2.7209081e-05
            321  0.00018666327  1.8449484e-05  7.9752508e-05  1.1435918e-05  0.00026561306  2.4691854e-05
            322  0.00018252489  1.9288498e-05  0.00010959011   1.651063e-05  0.00022832063  2.4377345e-05
            323  0.00018350934  1.8742197e-05  7.1203738e-05  1.0978739e-05  0.00027156202  2.5482994e-05
            324   0.0001175814  1.5298003e-05  7.6696156e-06  2.6777071e-06  0.00024167254  2.4484779e-05
            325  0.00023294928  2.0788139e-05   0.0001661009  1.5713461e-05  0.00028481432  2.6827296e-05
            326  0.00018835313  1.8215679e-05  0.00014181899  1.4288483e-05  0.00023435183  2.3307197e-05
            327  0.00020139107  1.8970609e-05  0.00015348107  1.4881336e-05  0.00025740758  2.4472586e-05
            328 -1.1144042e-07  1.9658266e-06 -1.1144042e-07  1.9658266e-06  0.00023009144   2.512501e-05
            329  0.00018825627  1.8353125e-05  0.00012763007   1.379394e-05  0.00024930528  2.4349817e-05
            330  0.00016627001  1.8207959e-05  5.9820263e-05  1.0542502e-05  0.00025110539  2.5428612e-05
            331  0.00016614805   1.761084e-05  6.6805913e-05  1.0290147e-05  0.00022982211  2.2594516e-05
            332  0.00010700126  1.5176154e-05  1.0983867e-05  3.6342879e-06  0.00020928247  2.3677092e-05
            333  0.00011135277  1.4529853e-05  5.5163548e-07  4.1616912e-07  0.00022880206  2.3278692e-05
            334   6.292516e-05  1.1876646e-05  3.7575702e-06  3.1638569e-06  0.00024179165  2.4171996e-05
            335  0.00018628197  1.7936777e-05  0.00012362251  1.3144861e-05  0.00023844206   2.327613e-05
            336   0.0001347435   1.757674e-05  6.0893256e-05   1.083419e-05  0.00021308552   2.492184e-05
            337   0.0001231526  1.7138567e-05  5.6390994e-05  1.1087843e-05  0.00018153402  2.3414215e-05
            338   0.0001475074  1.7105354e-05  7.5297744e-05  1.1527929e-05  0.00022412203  2.4479594e-05
            339   0.0001499076  1.6748075e-05  5.1369348e-05  9.3182564e-06  0.00022769397   2.309895e-05
            340  9.0087866e-05  1.5267397e-05   2.330281e-05  7.1798388e-06  0.00020090334  2.4955142e-05
            341  0.00016905685  1.8293732e-05  0.00013230678  1.4307414e-05  0.00018928783  2.1676989e-05
            342  5.8552369e-06  2.7034796e-06  5.5719836e-07   4.495665e-07  0.00019105126  2.3302633e-05
            343  0.00019800135  2.0372667e-05   0.0001414063  1.5706865e-05  0.00025862381  2.6228281e-05
            344  0.00017942814  1.8078512e-05  0.00013248927  1.3982413e-05  0.00023121751  2.3211668e-05
            345  8.6114622e-05  1.3659624e-05  3.1267454e-05  1.0187389e-05  0.00021009205  2.6321288e-05
            346  8.1132656e-05  1.4743353e-05  9.7697912e-06  5.5626687e-06  0.00012106961   1.771553e-05
            347    8.03723e-05  1.4016539e-05  3.0799259e-05  7.1754268e-06  0.00019872969  2.3485902e-05
            348  0.00014832979  1.8780481e-05  1.1628453e-05  3.9674872e-06  0.00021864724  2.5463729e-05
            349  0.00015887213  1.8023525e-05   0.0001218548  1.4131712e-05  0.00020093292   2.319547e-05
            350  0.00014741256  1.7945436e-05  0.00010267283   1.360516e-05  0.00020061395  2.4265153e-05
            351   0.0001148978    1.73321e-05   3.291677e-05   9.546845e-06  0.00017704579  2.2926142e-05
            352   0.0001013356  1.5441237e-05  1.6675614e-05  4.9365529e-06  0.00020447377  2.4579794e-05
            353  0.00011529322  1.6247738e-05 -2.3175186e-07  1.7961615e-06  0.00020022316   2.378174e-05
            354  0.00014969866  1.7223252e-05   0.0001024835  1.2836016e-05  0.00020800267  2.2884353e-05
            355  0.00012707996  1.6093108e-05  6.6038833e-05  1.0859907e-05  0.00018891295  2.1865548e-05
            356  0.00013686441  1.6615874e-05  6.0583673e-05  1.0448503e-05  0.00020579756  2.3944378e-05
            357   0.0001172991  1.7415423e-05  5.4029649e-05  1.1229053e-05  0.00017917553  2.4349548e-05
            358  0.00011274982  1.6045775e-05   6.810599e-06   2.710618e-06   0.0001764031  2.2345221e-05
            359  0.00010274546  1.4831396e-05  2.4247288e-05  7.7222055e-06  0.00016693141  2.1421277e-05
            360  0.00014357939  1.6690196e-05  9.1377066e-05  1.2127256e-05  0.00019149443  2.2521472e-05
            361  0.00010992924  1.7038904e-05  4.6705106e-05  1.0540008e-05  0.00016415228  2.3448761e-05
            362  0.00011650385  1.5751007e-05  5.5908063e-05  9.5890574e-06  0.00016742441  2.2065581e-05
            363  0.00013831329  1.6899051e-05  7.4135395e-05  1.1476535e-05  0.00020581762  2.3098818e-05
            364  0.00012429685  1.4509615e-05  1.5641482e-05  6.1591237e-06  0.00014077528  1.5351371e-05
            365  0.00015616506   1.819485e-05  8.0552795e-05  1.2586726e-05  0.00023049716  2.4087303e-05
            366  0.00011587886  1.6775361e-05  9.4204254e-05  1.3548818e-05  0.00019939488  2.3808057e-05
            367  0.00015747586  1.9974518e-05  0.00010199378  1.4890293e-05  0.00022236685  2.5964641e-05
            368   0.0001138135  1.6788309e-05   1.696224e-05   6.795036e-06  0.00019504958  2.4757872e-05
            369  0.00018105353  1.8902768e-05  0.00014191353   1.492619e-05  0.00023011997    2.42856e-05
            370  0.00012128101  1.8173594e-05  7.5415714e-05  1.3253019e-05  0.00016787363  2.3317389e-05
            371  0.00010403041  1.6585569e-05 -6.6981473e-07  2.1695583e-06  0.00018583543  2.4590207e-05
            372   0.0001333908  1.6903932e-05  3.5946466e-05  8.8715375e-06  0.00021716894  2.3256045e-05
            373  0.00016271543  1.9576477e-05  3.8193805e-05   9.502761e-06  0.00022546068  2.5478286e-05
            374  2.4101964e-06  3.6173488e-06  2.4101964e-06  3.6173488e-06   0.0001750202  2.1640334e-05
            375  0.00011240438  1.6230616e-05  2.4884146e-05  7.6540168e-06  0.00018052555  2.3403501e-05
            376  3.5907349e-05   7.850916e-06  3.5907349e-05   7.850916e-06   0.0001882521  2.2235183e-05
            377  0.00013749451  1.8812533e-05  7.0733357e-05  1.2812595e-05  0.00019495085  2.5374336e-05
            378  3.0729517e-06  1.7957694e-06  3.0729517e-06  1.7957694e-06  0.00017495804  2.4397483e-05
            379  0.00011937133  1.6316446e-05 -4.0664439e-07  1.2918828e-06  0.00019066889   2.351968e-05
            380  5.9083966e-05  1.4450211e-05  5.7982646e-06  2.7333782e-06  0.00015424213  2.3986737e-05
            381  7.4960288e-06  3.8821524e-06 -4.0561054e-07  8.2603575e-07   0.0001518975  2.3112123e-05
            382   0.0001175842  1.6469762e-05  2.3028181e-05  7.8691799e-06  0.00019571492  2.3654298e-05
            383  0.00010960529  1.7606383e-05  2.9219331e-05  9.2931259e-06  0.00017255687  2.4375618e-05
            384   7.809566e-05  1.4658978e-05  3.1543377e-05  7.5546303e-06  0.00017947216  2.4072495e-05
            385  0.00012907285  1.7685686e-05  6.3360417e-05  1.1691754e-05   0.0001697371  2.3936077e-05
            386  0.00014358863  1.8308549e-05  9.4377152e-05  1.3590013e-05  0.00019438602  2.3761133e-05
            387  0.00012441188  1.6721528e-05  5.0763427e-05  1.0291687e-05  0.00019070775  2.2934866e-05
            388  0.00012965592  1.7432118e-05  1.6360193e-05  6.3115442e-06  0.00018494371  2.3577442e-05
            389  5.8159419e-05  1.2765177e-05  3.8463081e-05  8.4616867e-06  0.00016936555  2.2534214e-05
            390  7.6254306e-05  1.4495103e-05 -6.7116534e-08  8.3833293e-08  0.00016685388  2.2724701e-05
            391  2.1255352e-05  8.1780432e-06  3.4143213e-06  1.8963128e-06  0.00013359615   2.579154e-05
            392   0.0001451303  1.8578553e-05  9.3193893e-05  1.3737163e-05  0.00017629186  2.3222282e-05
            393  9.3074185e-05  1.4649981e-05  4.7009369e-05  1.2339258e-05  0.00015737844  2.2632074e-05
            394  2.6651877e-05  1.0285379e-05  1.9585853e-05  6.3005383e-06  0.00016046036  2.5355029e-05
            395  8.5866363e-05  1.6013891e-05  5.8594572e-06  5.4451108e-06  0.00013874682  2.2269619e-05
            396  8.8791965e-05  1.6109749e-05 -5.1648187e-07  2.4081137e-06  0.00016166276  2.2844619e-05
            397  5.8930239e-05  1.1004862e-05 -3.4948577e-07  1.5875706e-06  0.00015862583  2.2384696e-05
            398  8.5773204e-05  1.6172038e-05  3.4100944e-07  3.7300854e-06  0.00015682159  2.3996307e-05
            399  3.2943765e-05  1.0529693e-05  3.2943765e-05  1.0529693e-05  0.00017171214  2.4176225e-05
            400  6.6552974e-05  1.3276311e-05  4.3999706e-07   3.600811e-07    0.000171752  2.2366621e-05
            401  0.00010017437  1.7309483e-05  1.2890297e-05  6.6299944e-06  0.00015417733  2.3999474e-05
            402   8.552785e-05  1.6400093e-05  1.3717798e-05  7.6963545e-06  0.00015107255  2.3591484e-05
            403  0.00012600507  1.7568188e-05  6.8473799e-05  1.2426203e-05  0.00017125753  2.2634192e-05
            404   8.969123e-05  1.5327992e-05   1.538694e-05  8.1715963e-06  0.00016620056  2.3854068e-05
            405  4.7104344e-05  1.4300129e-05  1.7291001e-05  6.1988412e-06  0.00013575747  2.5046772e-05
            406  0.00010315796  1.6536785e-05  2.0913553e-05  7.7807688e-06  0.00016121549   2.274894e-05
            407  6.2974235e-06  3.0934198e-06  6.2974235e-06  3.0934198e-06   0.0001524514  2.4274907e-05
            408  6.3345823e-05  1.4437749e-05  4.0694484e-05  1.0412772e-05  0.00016209194  2.3887693e-05
            409  0.00013015569  1.7927796e-05  2.6389318e-05  8.1238196e-06  0.00018372058  2.3557511e-05
            410  6.5091585e-05  1.5352097e-05  2.7670182e-06  3.9451274e-06  0.00014773624  2.4011837e-05
            411  4.7672282e-05  1.5701071e-05 -1.8776711e-06  3.2308807e-06  0.00012356879  2.4422477e-05
            412  2.3492128e-05  6.9014873e-06  2.3492128e-05  6.9014873e-06  0.00016215054  2.3817136e-05
            413  4.4289584e-05  1.3881682e-05  7.2827629e-06  6.7556143e-06  0.00012624048  2.4242603e-05
            414  0.00010371865  1.7410555e-05 -6.9598943e-07  1.6418915e-06  0.00015999263   2.392593e-05
            415  0.00016053719  2.1411572e-05  0.00012750524  1.7266034e-05  0.00019473136  2.6306517e-05
            416  0.00010584281  1.6377781e-05  1.4798017e-05  4.7100871e-06  0.00015655522   2.292392e-05
            417  7.7758751e-05  1.6366947e-05  1.9479462e-05  1.0134768e-05  0.00012527996  2.3316766e-05
            418  0.00011135703  1.9768128e-05  5.6263536e-05  1.3279522e-05  0.00016622816  2.7095866e-05
            419   4.375075e-05  1.3920292e-05  5.3619765e-06  2.8713393e-06  0.00015133054  2.5188397e-05
            420  0.00011140493   1.774013e-05  4.0234684e-05  1.0315404e-05  0.00016609549  2.3946949e-05
            421  9.0179007e-05  1.6987335e-05 -4.6141541e-07  2.2916823e-06  0.00018936253   2.606483e-05
            422  8.8384547e-05  1.7276445e-05  5.1445727e-05  1.2353882e-05  0.00014323911  2.4067473e-05
            423  0.00011089034  1.8101515e-05  5.5342486e-05  1.2150556e-05  0.00017379709  2.4683972e-05
            424  5.5719293e-05  1.3272824e-05  2.2223995e-05  1.0002376e-05  0.00016358659  2.4775383e-05
            425  5.6014548e-05  1.6570693e-05 -1.0628341e-06   5.166518e-06  0.00010594038  2.2229566e-05
            426   0.0001199369  1.7588399e-05  1.4938047e-05  8.0147592e-06  0.00016970799  2.4179935e-05
            427  6.2105102e-06  8.5614508e-06  6.2105102e-06  8.5614508e-06  0.00013643954  2.6491353e-05
            428  6.8781078e-05  1.6729763e-05  1.4326456e-05  5.6449606e-06  0.00015334478  2.5861129e-05
            429  0.00011993118  1.8765216e-05  4.2065986e-06  2.3966337e-06  0.00017080459  2.4877926e-05
            430  8.8428646e-05  1.7419735e-05  2.8748071e-05  1.0369794e-05  0.00014778645  2.4202956e-05
            431  0.00010513723  1.8592226e-05  4.8444694e-05  1.2147607e-05  0.00015381136  2.5080346e-05
            432  8.9453947e-05  1.8088146e-05 -1.7881604e-07  1.9004354e-07  0.00016346994  2.5684269e-05
            433  5.5720053e-05  1.3505551e-05  8.8319135e-07  3.1762118e-06  0.00014059284  2.3748074e-05
            434  0.00012541916  1.8054055e-05  5.9131832e-05   1.186682e-05  0.00013024857  2.0940097e-05
            435  4.2599814e-05  1.4528729e-05  3.5851025e-06  2.3477519e-06  8.9984431e-05  2.1810492e-05
            436  7.7772892e-05  1.7656936e-05  3.5090836e-06  2.1662559e-06  0.00014400258  2.5879365e-05
            437  9.6882385e-05  2.1355033e-05  4.5763651e-05  1.4418607e-05  0.00016173573  2.9616014e-05
            438  9.9867525e-05  1.6354199e-05  2.2214646e-06  1.3442526e-06  0.00015997464  2.2693213e-05
            439  5.7561163e-05  1.6867136e-05 -5.4777186e-07   4.656133e-07   0.0001401622  2.5841786e-05
            440  7.4107001e-05  1.8178797e-05  5.9633042e-06  7.6229155e-06  0.00014523236  2.6296355e-05
            441   7.517448e-05  1.8935206e-05  5.7815515e-06  5.7872404e-06  0.00014545752  2.7998672e-05
            442  0.00012176861  2.2367174e-05  6.5508805e-05  1.5656949e-05   0.0001799867  2.9802152e-05
            443  0.00010151196  1.8582717e-05  4.6805607e-05  1.1617167e-05  0.00015514901  2.5259054e-05
            444  4.6938805e-05  1.5892375e-05  2.0527915e-06  6.7346598e-06  0.00013878907  2.6137222e-05
            445  0.00012028222  1.9450769e-05  7.1144573e-05  1.3729841e-05  0.00016942608  2.5750108e-05
            446  0.00011184788  1.9214497e-05  4.5795217e-05  1.1657154e-05  0.00015132642  2.4239257e-05
            447  0.00011036382  1.8780388e-05  2.3184219e-05  7.7245433e-06  0.00014738093  2.4460329e-05
            448  1.6836364e-05  5.6588759e-06  1.6836364e-05  5.6588759e-06  0.00014632893     2.6085e-05
            449  1.9667899e-05  9.4501314e-06   7.406839e-06  9.7922174e-06  9.5566588e-05  2.9002015e-05
            450  8.3750879e-05   2.038071e-05  3.5927858e-05  1.3356155e-05  0.00013640095  2.7411704e-05
            451  6.6912988e-05  1.4463841e-05   4.643779e-05  1.2386802e-05  0.00015331024   2.590311e-05
            452  6.4242264e-07  4.5992628e-06  6.4242264e-07  4.5992628e-06  0.00013578077  2.5917241e-05
            453  7.8180427e-06    6.71405e-06  7.8180427e-06    6.71405e-06  0.00015250477  2.3973136e-05
            454  2.2477209e-05  1.3567899e-05 -4.1365237e-07  4.4576164e-07  0.00010229699  2.8583709e-05
            455  0.00012765468  2.0575232e-05  7.2049403e-05  1.4293217e-05  0.00018192319  2.8127681e-05
            456  0.00011906248  2.1112844e-05  8.7354735e-05  1.6116256e-05  0.00015997095   2.842426e-05
            457  0.00010557998  2.2145052e-05  5.9800859e-05  1.5580378e-05  0.00015352557  2.8964822e-05
            458  0.00010483639  1.9404196e-05  6.7066884e-05  1.4617386e-05  0.00014827012  2.4997446e-05
            459   1.203363e-05  5.4712669e-06   8.028845e-06  3.9045159e-06  0.00015343687  2.7306176e-05
            460  5.2727116e-05  1.5492674e-05  3.3071393e-05   1.059076e-05  0.00014550401   2.633124e-05
            461  6.0984408e-06  3.5084859e-06 -9.8229131e-07  1.7012428e-06  0.00015078217  2.8957074e-05
            462 -7.5323204e-07  1.1680871e-06 -7.5323204e-07  1.1680871e-06  0.00014546914  2.5529659e-05
            463  5.3581731e-05  1.6229025e-05  4.8749579e-06  7.2347281e-06  0.00013000825  2.5308903e-05
            464  0.00011582678  2.0930331e-05   1.356398e-05    8.06927e-06  0.00017160118   2.777982e-05
            465  2.2396354e-07  3.9650264e-06  2.2396354e-07  3.9650264e-06  0.00013178564  2.8874516e-05
            466  0.00011015276  2.0982982e-05  5.5966119e-05  1.4009245e-05  0.00015883396  2.7944235e-05
            467  0.00013542509  2.6050236e-05  0.00010236525  2.0515969e-05  0.00017443369  3.2230582e-05
            468  6.6664737e-05  1.9865179e-05  2.5262886e-05  1.2031544e-05   0.0001214882  2.9190802e-05
            469  0.00010013238  2.0943162e-05  5.3843003e-05  1.4195829e-05  0.00015700605  2.8646022e-05
            470    0.000116006  1.8924555e-05  5.5081806e-05   1.238163e-05  0.00016702405  2.5781467e-05
            471  2.2592105e-06  1.7207941e-06 -1.0459418e-06   2.786825e-06  0.00012636796  2.5909385e-05
            472  0.00014029911  2.3113317e-05  4.3691741e-05  1.6086941e-05  0.00016156677  2.5971349e-05
            473  8.2929694e-05  1.9976712e-05   4.137464e-05  1.3997489e-05  0.00013627358  2.6837072e-05
            474  6.9199293e-05  1.6304716e-05  4.8922805e-06  2.6688027e-06   0.0001633664  2.6333995e-05
            475  8.3919873e-05  1.9109057e-05 -1.0796169e-06  1.5231874e-06  0.00012795071  2.8645384e-05
            476  4.8461189e-05  1.7108062e-05 -5.6992043e-07  7.7060753e-07  0.00014240238   2.899102e-05
            477  3.2697241e-05  1.2208356e-05  -1.165836e-06  2.0713002e-06   0.0001285639  2.9892692e-05
            478  7.1792315e-05  2.0717202e-05  2.5673609e-05  1.2789881e-05  0.00012587503  2.9310023e-05
            479  8.4610582e-05  1.9266133e-05  6.7110073e-06  3.5307183e-06  0.00014125951  2.6869979e-05
            480  0.00012130095  2.3597416e-05  6.9870871e-05  1.7063226e-05  0.00016919031  2.9962406e-05
            481   9.186822e-05  2.0353247e-05  4.5232503e-05   1.412257e-05  0.00014295276  2.7018079e-05
            482  0.00011003683  2.3916604e-05  4.0632494e-05  1.4359133e-05   0.0001601085  3.1071235e-05
            483  4.9506871e-05  1.7654834e-05 -7.7616588e-07  9.2992622e-07   0.0001331991   3.213955e-05
            484  5.3163631e-06  3.3604379e-06   4.354093e-06  6.4879079e-06  0.00016836906  3.2464526e-05
            485  2.5600957e-05  1.2167871e-05  2.5572422e-05  8.3428883e-06  0.00017968386  3.0209539e-05
            486  4.5258004e-05  1.5742446e-05  3.0494781e-07  3.2126598e-07   0.0001509521   3.438603e-05
            487  5.7756892e-05  1.9972475e-05  5.2614053e-06  3.3298454e-06  0.00012968398  3.1078729e-05
            488  3.7865962e-05  1.2982591e-05  2.8656439e-05  1.3172755e-05  0.00011967774  2.8597613e-05
            489  0.00011244979  2.2344104e-05  5.0830173e-07  3.8693711e-06  0.00016952466  3.0101735e-05
            490   4.712181e-05  1.7453111e-05  3.6373122e-07  4.0433191e-06  0.00014978299  3.0566685e-05
            491  2.5397632e-05  1.4050535e-05  1.4431543e-06  4.6198085e-06  0.00012371219  2.8813299e-05
            492  0.00013174603  2.1895955e-05  9.6327373e-05  1.7018325e-05  0.00017098201  2.7640901e-05
            493  8.4464969e-05  2.1917118e-05 -3.2568108e-07  4.2972008e-06  0.00014613078  3.0343605e-05
            494  1.6661523e-05  1.0543388e-05  1.6661523e-05  1.0543388e-05  0.00015015002  2.7888887e-05
            495  3.3444746e-07  3.1521665e-07  3.3444746e-07  3.1521665e-07  0.00013518603  2.8294528e-05
            496  7.5242957e-05  1.8176718e-05  1.3987686e-05  5.9493461e-06  0.00013071885  2.5467101e-05
            497  4.8992543e-05  1.8622522e-05 -9.4208146e-07  4.8780903e-06  0.00012550957  2.9405985e-05
            498  2.3796048e-05  1.4381778e-05  1.1596795e-05  6.0252951e-06  9.1101777e-05  2.4698893e-05
            499  8.5129773e-05  2.6281097e-05  4.4262062e-05  1.8241141e-05  0.00013510711  3.6832408e-05
            500  8.5129773e-05  2.6281097e-05  4.4262062e-05  1.8241141e-05  0.00013510711  3.6832408e-05
