#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
            450     0.06740511  0.00067959245    0.060844477  0.00082521804    0.072361066  0.00087549494
            460    0.060940822  0.00061012756    0.054838241  0.00063375069    0.067127532   0.0012847949
            470     0.05518567  0.00058746864    0.049617511  0.00065125912    0.059844061  0.00072704418
            480    0.049240291  0.00059608562    0.044315633  0.00069168048    0.052791209  0.00072951358
            490    0.043879869  0.00051006247    0.039373732  0.00047710366    0.046994266   0.0006778957
            500    0.040628211  0.00050866813    0.036369434  0.00047495735    0.043890368  0.00063807885
            510    0.037121589  0.00049136858    0.033227125  0.00047513358    0.040471472  0.00059762244
            520    0.034015991  0.00045853542    0.030571378  0.00045578624    0.036574937  0.00061113141
            530    0.031127546  0.00048031423    0.028097133   0.0005406865    0.033331534  0.00056153518
            540    0.028223747  0.00041638305    0.025209292  0.00040573676    0.030563203  0.00054895418
            550    0.026313801   0.0004011064    0.023444614  0.00041846207    0.028443393  0.00051538647
            560    0.022650252  0.00083356392    0.019890291  0.00090252573    0.024612529  0.00082616568
            570    0.020956315  0.00037397744    0.018533957    0.000338959    0.022943244  0.00047687897
            580    0.019037316  0.00039862581    0.017058584  0.00041951592    0.020442069  0.00043438833
            590    0.017453468  0.00035292888    0.015563191  0.00034395535     0.01890327  0.00043202823
            600    0.016672819  0.00030976093    0.014951184  0.00030158195    0.017894607  0.00040673892
            610     0.01485569  0.00030483497    0.013122992   0.0002832169    0.016253604  0.00038539696
            620    0.013675249  0.00029235968    0.012125795  0.00028457618    0.014909023  0.00035796729
            630    0.012373567  0.00028474296    0.010769941  0.00030721929    0.013816459  0.00034037776
            640     0.01105387  0.00040795938   0.0096044279  0.00030225857    0.011702794  0.00035039255
            650    0.010312428  0.00025101426    0.009052409  0.00022860426    0.011413193  0.00031702549
            660   0.0094718616  0.00025064276   0.0083541311  0.00023339871    0.010292934  0.00031059948
            670   0.0091934157  0.00031071987   0.0082981965  0.00048795226   0.0097235073  0.00026972126
            680   0.0074574185  0.00023676828   0.0065511366  0.00022525442   0.0081851726  0.00028585633
            690     0.00716121  0.00024135029   0.0063716006  0.00023293043    0.007708562  0.00028442991
            700   0.0067650795   0.0001954024   0.0060390253  0.00018607542   0.0072098208  0.00028704294
            710    0.006051416  0.00027422398   0.0054515865  0.00028046696   0.0063948507  0.00029303261
            720   0.0055816703  0.00018228213    0.004958707  0.00017036687   0.0060918036  0.00022876722
            730   0.0050155134  0.00023176439   0.0043690216   0.0002329683   0.0055611265  0.00025586959
            740   0.0048628526  0.00018016114   0.0043103715  0.00016845085   0.0052556899  0.00022495053
            750    0.004263066  0.00019384034   0.0037339151  0.00020380156   0.0046211595  0.00021537461
            760    0.004246042   0.0001627355    0.003768705  0.00015878597   0.0046580838  0.00019882553
            770   0.0034526286  0.00019081072   0.0030411631  0.00018656741   0.0037148749  0.00020501064
            780   0.0035586253  0.00017478262   0.0032800369  0.00018445671   0.0037093835  0.00018491779
            790    0.003311665  0.00014622448   0.0028942698  0.00012802707   0.0034175312  0.00016833717
            800    0.003311665  0.00014622448   0.0028942698  0.00012802707   0.0034175312  0.00016833717
