# ptHfine-aafid        central        num_err    min (scale)        num_err    max (scale)        num_err
# R3
            275  0.00029564435   2.353006e-05  0.00029461737   2.344211e-05  0.00029623245  2.3576504e-05
            276  0.00034517184  2.3909874e-05  0.00034436209  2.3839382e-05  0.00034584212  2.3972749e-05
            277  0.00033417013  2.3987163e-05  0.00033377268  2.3935911e-05  0.00033449031  2.4014296e-05
            278  0.00026281465  2.1862926e-05  0.00026271586  2.1872531e-05  0.00026282639  2.1873546e-05
            279  0.00033052091  2.3929604e-05   0.0003255504  2.3791917e-05  0.00033066971  2.3945917e-05
            280  0.00031774275  2.4286222e-05  0.00031679083  2.4212141e-05   0.0003185011  2.4311966e-05
            281  0.00023882438  2.0552127e-05  0.00023735828  2.0484324e-05  0.00024105623  2.0632501e-05
            282  0.00033663139  2.3513279e-05  0.00033565898  2.3442882e-05  0.00033708117  2.3556653e-05
            283  0.00027788498  2.2143864e-05  0.00027754789  2.2097977e-05  0.00027822285  2.2172054e-05
            284  0.00022662219  2.1216352e-05  0.00022640817  2.1226517e-05  0.00022680217  2.1235476e-05
            285  0.00033100792  2.3706931e-05  0.00032988954  2.3631675e-05  0.00033149099  2.3744409e-05
            286  0.00023803931  2.1454283e-05  0.00023754688  2.1402671e-05  0.00023839365  2.1488241e-05
            287    0.000301741   2.250173e-05  0.00030099003  2.2423741e-05   0.0003021934  2.2555616e-05
            288   0.0002822248  2.2411223e-05  0.00028139068  2.2345444e-05  0.00028282305  2.2455295e-05
            289  0.00017505056  1.9154619e-05  0.00017401542  1.9133899e-05  0.00017767729  1.9247439e-05
            290  0.00025093912  2.1181844e-05  0.00025046823  2.1138389e-05  0.00025130648  2.1214172e-05
            291  0.00028132932  2.1471922e-05  0.00028054292  2.1414755e-05  0.00028217533  2.1522033e-05
            292  0.00033951685   2.433847e-05  0.00033838626  2.4263027e-05   0.0003402539  2.4379599e-05
            293   0.0002690799  2.2117145e-05  0.00026890727  2.2092685e-05  0.00026943776   2.211993e-05
            294  0.00029858796  2.2812327e-05  0.00029730903  2.2736401e-05  0.00030040473  2.2854113e-05
            295  0.00018173254  1.9303287e-05  0.00017943811  1.9206776e-05  0.00018291371  1.9377266e-05
            296  0.00022921871  2.0247389e-05  0.00022890922   2.020542e-05  0.00022934629  2.0255209e-05
            297  0.00014704799  1.7295618e-05  0.00014389325  1.7150299e-05   0.0001494621  1.7406123e-05
            298  0.00029456565  2.3342684e-05  0.00029373454  2.3279614e-05  0.00029500849  2.3377628e-05
            299  0.00021660515  2.0131581e-05  0.00021603228  2.0188945e-05  0.00021685921  2.0162883e-05
            300  0.00024511869  2.0755363e-05  0.00024431683  2.0689999e-05  0.00024591359  2.0806049e-05
            301  0.00015866705  1.7476444e-05  0.00015700586  1.7402232e-05  0.00016057635  1.7550684e-05
            302  0.00018215087  1.9686274e-05  0.00018142018  1.9678955e-05  0.00018270772  1.9715643e-05
            303   0.0002068501  2.0910116e-05  0.00020601239  2.0891855e-05  0.00020762419  2.0939992e-05
            304  0.00022850139  2.0220715e-05  0.00022811972  2.0171759e-05  0.00022878644  2.0228435e-05
            305  0.00021498388  1.9343206e-05  0.00021486883  1.9328495e-05  0.00021535059  1.9362187e-05
            306  4.6966489e-05  8.4872557e-06  2.9029535e-05  6.4765137e-06  6.0313094e-05  9.7644053e-06
            307  0.00018017142   1.900309e-05  0.00018002884  1.9007151e-05  0.00018047429  1.9027877e-05
            308  0.00022754451  1.9400071e-05  0.00022753638  1.9407853e-05  0.00022794759  1.9421922e-05
            309  0.00020938126  1.9869186e-05  0.00020885864  1.9882828e-05    0.000209949  1.9885831e-05
            310  0.00017514588  1.9012535e-05  0.00017491275  1.8978561e-05  0.00017525141  1.9052179e-05
            311   0.0001739731  1.8119636e-05  0.00017238805  1.8064996e-05  0.00017528552   1.818154e-05
            312   0.0002197228  2.0021572e-05  0.00021915041  1.9983347e-05  0.00022008772  2.0050789e-05
            313  0.00020603058  1.8870582e-05  0.00015475049  1.6585499e-05  0.00022449841  1.9610756e-05
            314  0.00015523048  1.8455179e-05  0.00015321275  1.8352445e-05  0.00015753936  1.8594948e-05
            315  0.00020294627   1.915958e-05  0.00020138985  1.9109418e-05  0.00020411889  1.9186597e-05
            316   0.0002340583  2.0062459e-05  0.00023374203   2.002503e-05  0.00023419979  2.0081824e-05
            317  0.00018956619  1.8726132e-05  0.00018734002  1.8624964e-05  0.00019164249  1.8793425e-05
            318  0.00024782589  2.1490313e-05  0.00024731626  2.1433426e-05  0.00024831096  2.1527687e-05
            319  0.00013778356  1.7581248e-05  0.00013702133  1.7575669e-05  0.00013929006  1.7628527e-05
            320  0.00017324164  1.9659401e-05  0.00017290903  1.9658804e-05  0.00017370007  1.9652789e-05
            321  0.00018666327  1.8449484e-05  0.00018598901  1.8435563e-05  0.00018719067  1.8482662e-05
            322  0.00018252489  1.9288498e-05  0.00018225085  1.9256536e-05  0.00018274421  1.9302587e-05
            323  0.00018350934  1.8742197e-05  0.00018330935  1.8763624e-05  0.00018360853  1.8712017e-05
            324   0.0001175814  1.5298003e-05  0.00011524213  1.5170678e-05  0.00012041425  1.5438339e-05
            325  0.00023294928  2.0788139e-05  0.00023254466  2.0745202e-05  0.00023318912  2.0807174e-05
            326  0.00018835313  1.8215679e-05  0.00018822023  1.8192978e-05  0.00018845522  1.8223912e-05
            327  0.00020139107  1.8970609e-05   0.0002010237  1.8931514e-05  0.00020155031  1.8990371e-05
            328 -1.1144042e-07  1.9658266e-06 -4.7886326e-07  7.4350246e-07  6.9704823e-06  2.9266814e-06
            329  0.00018825627  1.8353125e-05  0.00015218766  1.6152014e-05  0.00018865682  1.8404828e-05
            330  0.00016627001  1.8207959e-05   0.0001661627   1.821078e-05  0.00016637785  1.8182795e-05
            331  0.00016614805   1.761084e-05  0.00016574307  1.7572586e-05  0.00016635369  1.7627028e-05
            332  0.00010700126  1.5176154e-05  0.00010463056  1.5019181e-05  0.00010703613  1.5163349e-05
            333  0.00011135277  1.4529853e-05  0.00010827029  1.4354216e-05  0.00011298538  1.4612513e-05
            334   6.292516e-05  1.1876646e-05  5.7428529e-05  1.1404394e-05   6.891155e-05  1.2380857e-05
            335  0.00018628197  1.7936777e-05  0.00018610561  1.7907732e-05   0.0001864535  1.7952005e-05
            336   0.0001347435   1.757674e-05  0.00013455108  1.7589371e-05  0.00013492177  1.7571579e-05
            337   0.0001231526  1.7138567e-05   0.0001225936  1.7126063e-05  0.00012373809  1.7164766e-05
            338   0.0001475074  1.7105354e-05  0.00014428689  1.6844207e-05  0.00014927028  1.7250884e-05
            339   0.0001499076  1.6748075e-05  0.00014962505  1.6735041e-05  0.00015028826  1.6785013e-05
            340  9.0087866e-05  1.5267397e-05  8.5558964e-05  1.4941325e-05  9.4652136e-05  1.5579616e-05
            341  0.00016905685  1.8293732e-05  0.00016843065  1.8261352e-05  0.00017001606  1.8341948e-05
            342  5.8552369e-06  2.7034796e-06  2.7417145e-06  1.6133158e-06  1.0342178e-05  3.8860612e-06
            343  0.00019800135  2.0372667e-05  0.00019750103  2.0318522e-05  0.00019850205  2.0397764e-05
            344  0.00017942814  1.8078512e-05  0.00017928677  1.8044925e-05  0.00017954554  1.8099716e-05
            345  8.6114622e-05  1.3659624e-05  8.1474326e-05    1.32495e-05   9.009405e-05  1.4016627e-05
            346  8.1132656e-05  1.4743353e-05  6.9794644e-05  1.3839931e-05  8.8915745e-05  1.5335915e-05
            347    8.03723e-05  1.4016539e-05  5.7956946e-05  1.2152019e-05  9.5020647e-05  1.5061088e-05
            348  0.00014832979  1.8780481e-05    0.000147883  1.8771111e-05  0.00014904502  1.8792513e-05
            349  0.00015887213  1.8023525e-05  0.00015876114  1.8008207e-05  0.00015890866  1.8024877e-05
            350  0.00014741256  1.7945436e-05  0.00014721546  1.7907159e-05  0.00014753323  1.7931888e-05
            351   0.0001148978    1.73321e-05  0.00011471712  1.7346474e-05  0.00011502311  1.7313773e-05
            352   0.0001013356  1.5441237e-05  8.2903425e-05  1.4122077e-05   0.0001114467  1.6117653e-05
            353  0.00011529322  1.6247738e-05  0.00011414691  1.6184245e-05  0.00011811125  1.6399899e-05
            354  0.00014969866  1.7223252e-05  0.00014912374  1.7170651e-05  0.00015053808   1.726658e-05
            355  0.00012707996  1.6093108e-05  0.00012688463  1.6079095e-05  0.00012724177  1.6112386e-05
            356  0.00013686441  1.6615874e-05  0.00013461993  1.6412318e-05  0.00013811869   1.674576e-05
            357   0.0001172991  1.7415423e-05  0.00011693023  1.7369254e-05  0.00011773377  1.7484945e-05
            358  0.00011274982  1.6045775e-05  0.00011236189  1.6005215e-05  0.00011307372  1.6061027e-05
            359  0.00010274546  1.4831396e-05  0.00010168177  1.4748998e-05  0.00010368642  1.4919419e-05
            360  0.00014357939  1.6690196e-05  0.00014347943  1.6692033e-05  0.00014360888  1.6696327e-05
            361  0.00010992924  1.7038904e-05  0.00010973902  1.7038703e-05  0.00011022162  1.7028397e-05
            362  0.00011650385  1.5751007e-05  0.00010071812  1.4474763e-05  0.00012408143  1.6350454e-05
            363  0.00013831329  1.6899051e-05   0.0001379432  1.6893445e-05  0.00013848131  1.6914512e-05
            364  0.00012429685  1.4509615e-05  0.00012022659  1.4221601e-05   0.0001290628  1.4838212e-05
            365  0.00015616506   1.819485e-05  0.00015608732  1.8194153e-05  0.00015630371  1.8167804e-05
            366  0.00011587886  1.6775361e-05  0.00011478589  1.6715965e-05  0.00011667366  1.6800085e-05
            367  0.00015747586  1.9974518e-05  0.00015728896  1.9933608e-05  0.00015751905   1.998229e-05
            368   0.0001138135  1.6788309e-05  0.00011256316  1.6718464e-05  0.00011487169  1.6844144e-05
            369  0.00018105353  1.8902768e-05  0.00018083219  1.8871045e-05  0.00018120898   1.891873e-05
            370  0.00012128101  1.8173594e-05  0.00012112735  1.8191703e-05   0.0001215236   1.817516e-05
            371  0.00010403041  1.6585569e-05  0.00010328921  1.6598221e-05  0.00010492215  1.6600003e-05
            372   0.0001333908  1.6903932e-05  0.00013311046  1.6883616e-05  0.00013386974   1.692292e-05
            373  0.00016271543  1.9576477e-05  0.00016031464  1.9466689e-05  0.00016521546  1.9709611e-05
            374  2.4101964e-06  3.6173488e-06  3.3790985e-08  3.3285585e-08  2.4595221e-05  8.3869465e-06
            375  0.00011240438  1.6230616e-05  0.00011167832  1.6200354e-05  0.00011315969  1.6271805e-05
            376  3.5907349e-05   7.850916e-06  2.3409952e-05  6.1306573e-06  5.0940448e-05  9.5733406e-06
            377  0.00013749451  1.8812533e-05  0.00013721515  1.8803187e-05  0.00013767262  1.8833934e-05
            378  3.0729517e-06  1.7957694e-06  3.5354016e-07  3.1422548e-07  8.7135642e-06  3.6056705e-06
            379  0.00011937133  1.6316446e-05  0.00011838683  1.6260396e-05  0.00012075518  1.6381135e-05
            380  5.9083966e-05  1.4450211e-05  4.8369668e-05  1.3309609e-05  6.6503237e-05  1.5114573e-05
            381  7.4960288e-06  3.8821524e-06 -9.4797459e-07  1.8952029e-06  2.2216456e-05  8.1007729e-06
            382   0.0001175842  1.6469762e-05   0.0001122279  1.6147319e-05  0.00012196141  1.6738485e-05
            383  0.00010960529  1.7606383e-05  0.00010926323  1.7607118e-05  0.00010995371  1.7621937e-05
            384   7.809566e-05  1.4658978e-05  7.4282256e-05  1.4354292e-05  8.0328258e-05   1.482912e-05
            385  0.00012907285  1.7685686e-05  0.00012840074  1.7650424e-05  0.00012956015    1.77123e-05
            386  0.00014358863  1.8308549e-05  0.00014351389  1.8277457e-05  0.00014364481  1.8325901e-05
            387  0.00012441188  1.6721528e-05  0.00012340427  1.6666804e-05  0.00012520412  1.6777887e-05
            388  0.00012965592  1.7432118e-05  0.00012824439  1.7377556e-05  0.00013068607  1.7481449e-05
            389  5.8159419e-05  1.2765177e-05  4.8889802e-05  1.1837317e-05  6.6931549e-05  1.3566141e-05
            390  7.6254306e-05  1.4495103e-05  7.5714351e-05  1.4458562e-05  7.6522988e-05  1.4507726e-05
            391  2.1255352e-05  8.1780432e-06  1.5633921e-05  6.6506631e-06  2.6813438e-05  9.5130344e-06
            392   0.0001451303  1.8578553e-05  0.00014489448  1.8580134e-05  0.00014540569  1.8593057e-05
            393  9.3074185e-05  1.4649981e-05  4.0927044e-05  9.1669909e-06  0.00011180036  1.6301078e-05
            394  2.6651877e-05  1.0285379e-05  1.5588417e-05  8.3167044e-06  3.7766089e-05  1.1849683e-05
            395  8.5866363e-05  1.6013891e-05  8.5611251e-05  1.5994172e-05  8.6126872e-05  1.6055907e-05
            396  8.8791965e-05  1.6109749e-05  8.7273069e-05  1.6005792e-05  8.9540248e-05  1.6172342e-05
            397  5.8930239e-05  1.1004862e-05  1.9711167e-05  5.8277511e-06  7.5796605e-05  1.2775305e-05
            398  8.5773204e-05  1.6172038e-05  8.5381031e-05  1.6148846e-05  8.6232726e-05  1.6195015e-05
            399  3.2943765e-05  1.0529693e-05  2.8424952e-05  9.9069054e-06  3.9234625e-05  1.1334135e-05
            400  6.6552974e-05  1.3276311e-05   5.871144e-05  1.2601939e-05  7.2182381e-05  1.3717408e-05
            401  0.00010017437  1.7309483e-05  9.9917686e-05   1.729783e-05  0.00010066954   1.732502e-05
            402   8.552785e-05  1.6400093e-05  8.4883935e-05   1.635634e-05  8.5988013e-05  1.6384327e-05
            403  0.00012600507  1.7568188e-05  0.00012585282  1.7539469e-05  0.00012624329  1.7593908e-05
            404   8.969123e-05  1.5327992e-05   8.463129e-05  1.4806603e-05  9.0344289e-05  1.5400034e-05
            405  4.7104344e-05  1.4300129e-05  4.5585305e-05  1.4127175e-05  5.0432437e-05  1.4680559e-05
            406  0.00010315796  1.6536785e-05  0.00010280528  1.6512548e-05  0.00010355313  1.6561576e-05
            407  6.2974235e-06  3.0934198e-06  5.8229943e-06  2.9361277e-06  1.2768757e-05  4.8711391e-06
            408  6.3345823e-05  1.4437749e-05  6.3288778e-05  1.4438323e-05  6.3472214e-05  1.4424682e-05
            409  0.00013015569  1.7927796e-05  0.00013014956  1.7932894e-05   0.0001302135  1.7941992e-05
            410  6.5091585e-05  1.5352097e-05  6.3339609e-05  1.5183423e-05  6.5791706e-05  1.5432967e-05
            411  4.7672282e-05  1.5701071e-05  4.7436825e-05  1.5669479e-05  4.8292075e-05  1.5746485e-05
            412  2.3492128e-05  6.9014873e-06   4.775454e-06  2.5187752e-06  2.7721531e-05  7.6131355e-06
            413  4.4289584e-05  1.3881682e-05  4.0870264e-05  1.3449226e-05  4.7569985e-05  1.4238866e-05
            414  0.00010371865  1.7410555e-05  0.00010214257  1.7180919e-05  0.00010404506  1.7454192e-05
            415  0.00016053719  2.1411572e-05  0.00016035012  2.1371985e-05  0.00016063702  2.1426482e-05
            416  0.00010584281  1.6377781e-05  0.00010554347  1.6375188e-05  0.00010622055  1.6392483e-05
            417  7.7758751e-05  1.6366947e-05  7.7421929e-05  1.6308121e-05  7.7958719e-05  1.6427933e-05
            418  0.00011135703  1.9768128e-05  0.00011120483  1.9760838e-05  0.00011162888  1.9763834e-05
            419   4.375075e-05  1.3920292e-05  3.2358608e-05  1.2351802e-05  5.1681366e-05  1.4887914e-05
            420  0.00011140493   1.774013e-05  0.00011110701  1.7716607e-05  0.00011140888  1.7744789e-05
            421  9.0179007e-05  1.6987335e-05  8.1367127e-05  1.6278184e-05  9.4871605e-05  1.7353456e-05
            422  8.8384547e-05  1.7276445e-05  8.7552218e-05  1.7193868e-05   8.903467e-05    1.73221e-05
            423  0.00011089034  1.8101515e-05  0.00011072266  1.8107021e-05  0.00011105607  1.8106446e-05
            424  5.5719293e-05  1.3272824e-05 -2.2399123e-07  2.4521601e-06  9.0973653e-05  1.6331171e-05
            425  5.6014548e-05  1.6570693e-05  5.5656584e-05  1.6543097e-05  5.6018187e-05  1.6574924e-05
            426   0.0001199369  1.7588399e-05  0.00011820495    1.74287e-05  0.00012301106  1.7885868e-05
            427  6.2105102e-06  8.5614508e-06  1.3039748e-06  6.3850504e-06  8.8202096e-06  9.3353778e-06
            428  6.8781078e-05  1.6729763e-05  1.9585585e-05  1.0143981e-05  7.6025317e-05  1.7408021e-05
            429  0.00011993118  1.8765216e-05  0.00011866734  1.8621608e-05  0.00012038714  1.8804539e-05
            430  8.8428646e-05  1.7419735e-05  8.7987579e-05  1.7397791e-05  8.8793566e-05  1.7452074e-05
            431  0.00010513723  1.8592226e-05  0.00010510743  1.8594417e-05  0.00010530176  1.8582671e-05
            432  8.9453947e-05  1.8088146e-05  8.7416002e-05  1.7934281e-05  9.1413993e-05  1.8244391e-05
            433  5.5720053e-05  1.3505551e-05  5.4451677e-05  1.3371123e-05  5.6548544e-05  1.3611934e-05
            434  0.00012541916  1.8054055e-05  0.00012337527  1.7854831e-05   0.0001269642  1.8206717e-05
            435  4.2599814e-05  1.4528729e-05  4.1698553e-05  1.4409707e-05  4.3308407e-05  1.4599002e-05
            436  7.7772892e-05  1.7656936e-05  7.6924107e-05  1.7550585e-05  7.9000728e-05   1.777798e-05
            437  9.6882385e-05  2.1355033e-05  9.6563969e-05  2.1305029e-05  9.6919429e-05  2.1363041e-05
            438  9.9867525e-05  1.6354199e-05  9.8735352e-05   1.630027e-05  0.00010061937  1.6394871e-05
            439  5.7561163e-05  1.6867136e-05  5.6833784e-05  1.6814118e-05  5.8186882e-05  1.6891984e-05
            440  7.4107001e-05  1.8178797e-05  7.3753613e-05  1.8155843e-05  7.4526532e-05  1.8201309e-05
            441   7.517448e-05  1.8935206e-05  7.2026562e-05  1.8633514e-05  7.7995856e-05  1.9206731e-05
            442  0.00012176861  2.2367174e-05  0.00012159434  2.2325629e-05  0.00012183379   2.236892e-05
            443  0.00010151196  1.8582717e-05  0.00010104715  1.8546699e-05  0.00010223291   1.864837e-05
            444  4.6938805e-05  1.5892375e-05  4.6010411e-05  1.5780534e-05    4.73537e-05  1.5954916e-05
            445  0.00012028222  1.9450769e-05  0.00012006885  1.9448187e-05  0.00012052415  1.9467799e-05
            446  0.00011184788  1.9214497e-05  0.00011180382  1.9217641e-05  0.00011193728  1.9210773e-05
            447  0.00011036382  1.8780388e-05  0.00010999584   1.874777e-05  0.00011070762  1.8781675e-05
            448  1.6836364e-05  5.6588759e-06  1.3783621e-05  5.1896297e-06  1.8076947e-05  5.9607656e-06
            449  1.9667899e-05  9.4501314e-06 -1.8668255e-06   3.835281e-06  3.9724497e-05  1.5503773e-05
            450  8.3750879e-05   2.038071e-05  8.3596369e-05   2.038647e-05  8.3884754e-05  2.0389241e-05
            451  6.6912988e-05  1.4463841e-05  4.5946655e-05  1.1555746e-05  6.9682638e-05  1.4824044e-05
            452  6.4242264e-07  4.5992628e-06 -6.4566717e-08  3.9900567e-06  3.6357185e-06   6.278453e-06
            453  7.8180427e-06    6.71405e-06  6.6097806e-07  5.6239814e-07  4.0471062e-05  1.2628145e-05
            454  2.2477209e-05  1.3567899e-05  2.0704676e-05  1.3291782e-05  2.2670696e-05  1.3634731e-05
            455  0.00012765468  2.0575232e-05  0.00012738098  2.0580043e-05   0.0001279999  2.0580378e-05
            456  0.00011906248  2.1112844e-05  0.00011881307  2.1089156e-05  0.00011922293  2.1132944e-05
            457  0.00010557998  2.2145052e-05  0.00010545937  2.2140869e-05  0.00010569986  2.2160708e-05
            458  0.00010483639  1.9404196e-05  0.00010457404  1.9348952e-05   0.0001049288  1.9416052e-05
            459   1.203363e-05  5.4712669e-06  3.7698657e-06  2.4413159e-06   1.992843e-05  7.5740176e-06
            460  5.2727116e-05  1.5492674e-05  3.3727018e-05  1.2986244e-05  6.3439175e-05  1.6659769e-05
            461  6.0984408e-06  3.5084859e-06  5.3930186e-06  3.2182259e-06  8.4193387e-06  4.3859962e-06
            462 -7.5323204e-07  1.1680871e-06 -7.6977263e-07  1.2271562e-06  3.6556782e-06   2.203008e-06
            463  5.3581731e-05  1.6229025e-05  5.2963216e-05  1.6184111e-05  5.4259847e-05   1.628734e-05
            464  0.00011582678  2.0930331e-05  0.00011536493  2.0904032e-05  0.00011615905  2.0961472e-05
            465  2.2396354e-07  3.9650264e-06 -5.7196812e-07  6.8589633e-07  4.9828673e-06  2.9910583e-06
            466  0.00011015276  2.0982982e-05  0.00011006395  2.0972412e-05  0.00011035898  2.0979928e-05
            467  0.00013542509  2.6050236e-05  0.00013535711  2.6032494e-05  0.00013545814  2.6053401e-05
            468  6.6664737e-05  1.9865179e-05  6.6617371e-05  1.9846103e-05  6.6741137e-05  1.9893871e-05
            469  0.00010013238  2.0943162e-05  0.00010009511  2.0934671e-05  0.00010019775   2.092822e-05
            470    0.000116006  1.8924555e-05  0.00011573286  1.8906869e-05  0.00011624053  1.8926174e-05
            471  2.2592105e-06  1.7207941e-06 -1.2192031e-06  1.9281259e-06   5.754454e-06  3.5303447e-06
            472  0.00014029911  2.3113317e-05  0.00014021674  2.3098677e-05  0.00014047501  2.3149254e-05
            473  8.2929694e-05  1.9976712e-05  8.2573902e-05  1.9953078e-05    8.32254e-05  2.0016107e-05
            474  6.9199293e-05  1.6304716e-05  6.5898997e-05  1.5982434e-05  7.2661795e-05  1.6615374e-05
            475  8.3919873e-05  1.9109057e-05  8.0649381e-05  1.8623592e-05  8.6416571e-05  1.9458472e-05
            476  4.8461189e-05  1.7108062e-05   4.463402e-05  1.6564163e-05  4.9282553e-05  1.7237017e-05
            477  3.2697241e-05  1.2208356e-05  2.7193169e-05  1.0643835e-05  3.5060124e-05  1.2986065e-05
            478  7.1792315e-05  2.0717202e-05   7.172636e-05  2.0708774e-05  7.2106354e-05  2.0719953e-05
            479  8.4610582e-05  1.9266133e-05  8.3786626e-05  1.9228906e-05  8.5263196e-05  1.9294729e-05
            480  0.00012130095  2.3597416e-05  0.00012100088  2.3541854e-05  0.00012138634  2.3627247e-05
            481   9.186822e-05  2.0353247e-05  9.1471696e-05  2.0321463e-05  9.2248562e-05  2.0392522e-05
            482  0.00011003683  2.3916604e-05  0.00010985432  2.3923828e-05  0.00011035467   2.393354e-05
            483  4.9506871e-05  1.7654834e-05  4.8304245e-05  1.7372531e-05  5.2420533e-05  1.8034985e-05
            484  5.3163631e-06  3.3604379e-06  1.8958991e-06  1.5007425e-06  9.4750156e-06  5.0798535e-06
            485  2.5600957e-05  1.2167871e-05  2.3220955e-05  1.1719866e-05  3.1156072e-05  1.3135954e-05
            486  4.5258004e-05  1.5742446e-05   4.180824e-05  1.4904428e-05  4.6947964e-05  1.6100218e-05
            487  5.7756892e-05  1.9972475e-05  5.7188464e-05  1.9873008e-05  5.8523169e-05  2.0066954e-05
            488  3.7865962e-05  1.2982591e-05  3.5843537e-05  1.2555309e-05  4.1033865e-05  1.3653029e-05
            489  0.00011244979  2.2344104e-05  0.00011191442  2.2284433e-05  0.00011331283  2.2406468e-05
            490   4.712181e-05  1.7453111e-05  3.7764587e-05  1.6047579e-05  5.2522966e-05   1.818956e-05
            491  2.5397632e-05  1.4050535e-05  2.2077012e-05  1.3348228e-05  2.7568092e-05  1.4479272e-05
            492  0.00013174603  2.1895955e-05  0.00013160985  2.1867566e-05  0.00013187995  2.1917565e-05
            493  8.4464969e-05  2.1917118e-05  8.4202568e-05  2.1913676e-05  8.4645264e-05   2.192239e-05
            494  1.6661523e-05  1.0543388e-05  1.2715736e-05  9.5782891e-06  2.0534754e-05  1.1387739e-05
            495  3.3444746e-07  3.1521665e-07 -3.1075351e-07  3.3218349e-07  9.7037357e-07  8.3596031e-07
            496  7.5242957e-05  1.8176718e-05  7.4736917e-05  1.8137039e-05  7.5395749e-05  1.8190014e-05
            497  4.8992543e-05  1.8622522e-05  4.8352087e-05  1.8537288e-05  4.9400082e-05  1.8687044e-05
            498  2.3796048e-05  1.4381778e-05  2.2250247e-05  1.4059108e-05  2.5007968e-05  1.4632276e-05
            499  8.5129773e-05  2.6281097e-05  8.5095625e-05  2.6275239e-05  8.5159508e-05  2.6274663e-05
            500  8.5129773e-05  2.6281097e-05  8.5095625e-05  2.6275239e-05  8.5159508e-05  2.6274663e-05
