# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
            300     0.14678973   0.0039308502     0.14676482   0.0039303561     0.14782921   0.0039660946
            310     0.14308666   0.0039218261     0.14305782   0.0039219069     0.14398945   0.0040170744
            320     0.12349005   0.0036266101     0.12346733   0.0036264333      0.1244906   0.0036591672
            330     0.11465216   0.0034947874    0.069276662    0.046782749     0.11734253   0.0038002618
            340     0.10892854   0.0033826176     0.10891715   0.0033824393      0.1097051   0.0034124862
            350     0.10409303   0.0033703747     0.10406818   0.0033700779     0.10508901   0.0034359127
            360    0.096248914   0.0031834525    0.096232742   0.0031830922    0.096914739   0.0032111866
            370    0.083119104   0.0029617039    0.083110427   0.0029615141    0.083424818   0.0029805344
            380    0.078210837   0.0028858343    0.078192981   0.0028853915     0.07872753    0.002901346
            390    0.076404457   0.0028305066    0.076385845   0.0028301424    0.076667807   0.0028427323
            400    0.066062906   0.0026321453    0.066058297    0.002632012    0.066268483   0.0026406973
            410    0.062197495   0.0025521895    0.062195016   0.0025520621    0.062670422   0.0025825688
            420    0.057172015   0.0024560519    0.057169883    0.002456586    0.058079962   0.0024979596
            430    0.057812987   0.0024822601    0.057804688   0.0024820786     0.05797599   0.0025015064
            440    0.045779936   0.0021907338    0.045775529   0.0021906622    0.046110553   0.0022141599
            450    0.049203229   0.0022732181    0.049198676   0.0022732437    0.050103664   0.0023335911
            460    0.045298476   0.0021861009    0.045296183   0.0021860513    0.045462987   0.0022018026
            470    0.040516611   0.0020649267    0.040381928   0.0021104684    0.041331853   0.0021421246
            480    0.037472005   0.0019929254    0.037470511   0.0019929432    0.037527584   0.0019954705
            490    0.034440323   0.0026242338     0.03442636   0.0026312124    0.039229557   0.0035465076
            500    0.030695969   0.0018040365    0.030692183   0.0018039872     0.03074999   0.0018039886
            510    0.030454162   0.0018202327    0.030441916   0.0018209411    0.030647614   0.0018029999
            520    0.028562825   0.0017555965    0.028560367    0.001755662    0.028924188    0.001769851
            530    0.025713423   0.0016737413    0.025692114   0.0016697231    0.025717325   0.0016737983
            540    0.022467084   0.0015300375    0.022441369   0.0015281926    0.022467763   0.0015300706
            550    0.024051828   0.0016010299    0.024015121   0.0015985933    0.024052367    0.001601073
            560    0.020751758   0.0014807086    0.020728069   0.0014801843    0.020752695    0.001480722
            570    0.016670161   0.0013287331    0.016666695   0.0013286286    0.016700558    0.001331117
            580    0.018712416   0.0014087119    0.018711568   0.0014086595    0.018723251   0.0014110194
            590    0.017982953   0.0013675874    0.017982665   0.0013675718    0.018217448   0.0014000862
            600    0.014718176   0.0012440279    0.014718114   0.0012440252    0.014721977   0.0012442534
            610    0.014523867   0.0012449767    0.014523274   0.0012449362    0.014560523   0.0012471373
            620    0.012925705   0.0011794557    0.012924088   0.0011793123    0.012926016   0.0011794834
            630    0.013345911   0.0011798673    0.013345911   0.0011798673    0.013345911   0.0011798673
            640    0.012826398    0.001175487    0.012826398    0.001175487    0.012826398    0.001175487
            650    0.011087289   0.0010768639    0.011087218   0.0010768578    0.011089977   0.0010770936
            660    0.009388265   0.0010008415   0.0093873351   0.0010007568   0.0093885983   0.0010008721
            670    0.011085005   0.0010766381    0.011084919   0.0010766295    0.011085007   0.0010766383
            680   0.0098304526   0.0010440176   0.0098304526   0.0010440176   0.0098304526   0.0010440176
            690   0.0095950579   0.0010114827   0.0095950579   0.0010114827   0.0095950579   0.0010114827
            700   0.0081958439  0.00092304764   0.0081950088  0.00092298635   0.0081975035  0.00092317168
            710   0.0063567438  0.00084085477   0.0063567438  0.00084085477   0.0063567438  0.00084085477
            720   0.0077102754   0.0009090376   0.0077102754   0.0009090376   0.0077102754   0.0009090376
            730   0.0070063474  0.00085598128   0.0070063474  0.00085598128   0.0070063474  0.00085598128
            740   0.0060815316  0.00079851606   0.0060815316  0.00079851606   0.0060815316  0.00079851606
            750   0.0050024842   0.0007521305   0.0050024842   0.0007521305   0.0050024842   0.0007521305
            760   0.0060696509   0.0007969327   0.0060696509   0.0007969327   0.0060696509   0.0007969327
            770   0.0048827561  0.00071273654   0.0048827561  0.00071273654   0.0048827561  0.00071273654
            780   0.0040721018  0.00065209066   0.0040721018  0.00065209066   0.0040721018  0.00065209066
            790   0.0046044105  0.00069418895   0.0046044105  0.00069418895   0.0046044105  0.00069418895
            800   0.0031456561   0.0005932808   0.0031456561   0.0005932808   0.0031456561   0.0005932808
            810   0.0049046141  0.00074605415   0.0049046141  0.00074605415   0.0049046141  0.00074605415
            820   0.0040842071  0.00065395468   0.0040842071  0.00065395468   0.0040842071  0.00065395468
            830   0.0029185386  0.00055171861   0.0029185386  0.00055171861   0.0029185386  0.00055171861
            840   0.0022943509  0.00053519977   0.0022943509  0.00053519977   0.0022943509  0.00053519977
            850    0.003130986  0.00057165653    0.003130986  0.00057165653    0.003130986  0.00057165653
            860   0.0031472071  0.00057454886   0.0031472071  0.00057454886   0.0031472071  0.00057454886
            870   0.0018823474  0.00044367126   0.0018823474  0.00044367126   0.0018823474  0.00044367126
            880   0.0020984877  0.00046920617   0.0020984877  0.00046920617   0.0020984877  0.00046920617
            890   0.0026221351  0.00054499878   0.0026221351  0.00054499878   0.0026221351  0.00054499878
            900   0.0018894772  0.00044532932   0.0018894772  0.00044532932   0.0018894772  0.00044532932
            910  0.00073477543  0.00027770513  0.00073477543  0.00027770513  0.00073477543  0.00027770513
            920   0.0016777474  0.00041941218   0.0016777474  0.00041941218   0.0016777474  0.00041941218
            930   0.0020500562  0.00047338344   0.0020500491  0.00047338106   0.0020707123  0.00048078136
            940    0.001257114  0.00039349615    0.001257114  0.00039349615    0.001257114  0.00039349615
            950   0.0019946491  0.00045757619   0.0019946491  0.00045757619   0.0019946491  0.00045757619
            960   0.0025071912  0.00051180209   0.0025071912  0.00051180209   0.0025071912  0.00051180209
            970   0.0010497123  0.00033192825   0.0010497123  0.00033192825   0.0010497123  0.00033192825
            980   0.0009446965  0.00034811238   0.0009446965  0.00034811238   0.0009446965  0.00034811238
            990   0.0014633842  0.00039110286   0.0014633842  0.00039110286   0.0014633842  0.00039110286
           1000   0.0014633842  0.00039110286   0.0014633842  0.00039110286   0.0014633842  0.00039110286
